text,label
"Frontline report: Ukraine’s once-scandalous Anne of Kyiv Brigade may now save Pokrovsk By targeting Shevchenko, Russia’s last stronghold on the high ground, they cut off Russian supply lines for the Pokrovsk offensive. https://euromaidanpress.com/2025/03/23/frontline-report-ukraines-once-scandalous-anne-of-kyiv-brigade-may-save-pokrovsk-by-cutting-russias-final-supply-lines-in-shevchenko/?swcfpc=1",2
"🇺🇲 🅱🇷 | SANCTIONS: Gabriela Biló, a Brazilian journalist financed by the Lula-Moraes Regime, is anticipated to be added to the roster of those sanctioned by the US Congress, per a plea from a team of Brazilian attorneys.",1
"Bloomberg: Putin wants all weapon aid to Ukraine halted for Trump truce Ukraine depends on international partners for 70% of its military needs, making any weapons delivery freeze during a ceasefire particularly consequential https://euromaidanpress.com/2025/03/18/bloomberg-putin-wants-all-weapon-aid-to-ukraine-halted-for-trump-truce/",0
U.S. Special Envoy Steve Witkoff sparked controversy after saying that people in partially or fully occupied Ukrainian regions want to be part of Russia. We asked residents of Kyiv what they think about these statements. Watch here: https://www.youtube.com/watch?v=0KN0DjRQjvw,0
The American doctor @FerozeSidhwa gives important testimony about the Israeli occupation’s bombing of Nasser Hospital and calls on the United States and European countries to stop sending weapons so this insanity stops الطبيب الأمريكي فيروز سيدوا يُقدِّم شهادة مهمة عن قصف الاحتلال الإسرائيلي لمستشفى ناصر، ويُطالب الولايات المتحدة والدول الأوروبية بالتوقف عن إرسال الأسلحة حتى يتوقف هذا الجنون,1
The Trump Administration Accidentally Texted Me Its War Plans  Pete Hegseth texted war plans to a reporter at The Atlantic. BUT HER EMAILS. Hegseth should resign today.,1
"🔍Who is Michael Anton, the lead negotiator sent by Trump to talk peace with Russia?  The world is holding its breath awaiting news on the outcome of a new round of Russia-US talks in Riyadh on Ukraine. Leading the US delegation this time around is a former Trump speechwriter whose significance has been completely overlooked by the mainstream media.  🔴 Michael Anton, policy planning director at the State Department, is the chief ideologist behind “America First” – the keystone Trump domestic and foreign policy concept unveiled in 2016, which prioritizes American interests over globalism.  🔴 In his influential 2016 essay “The Flight 93 Election,” Anton argued that Trump was America’s last chance to preserve America’s identity, borders and sovereignty against a liberal elite driving the country toward disaster.  🔴 A paleoconservative, Anton has been a consistent critic of hawks in both parties. In a 2022 essay on George Kennan, he blasted “Russophobic Kennanphiles’” stubborn rejection of talking to Russia, and pointed out that Kennan rightfully “predicted that pushing’s NATO’s border to the Ukrainian frontier would spark a crisis.”  🔴 Elsewhere, Anton has expressed skepticism of US involvement in the conflict, stressing that the US is not world’s policeman, has no direct national security interests in Ukraine, and warning that the quagmire would sap US military power and leave it falling behind in the competition with China.  🔴 Anton has said that Russia was provoked in Ukraine, and has expressed fears that the crisis could lead to a wider war (a concern Trump himself has regularly voiced).  🔴 In a 2023 speech, Anton urged conservative forces in the US and Britain to adopt to a new “grand strategy” for the 21st century – waging fewer wars and paying more attention to domestic problems, like borders and the economy.  🔴 Today, his central role in Riyadh may signal that the pragmatists in Trump’s administration favoring a big reset with Russia have consolidated their positions in Washington.",0
"“To Moscow’s spies, Trump’s courting of Putin has provided an opportunity to expand and strengthen their subversion campaign in Europe,” write @AndreiSoldatov and @irinaborogan. https://www.foreignaffairs.com/russia/arsonist-killer-saboteur-spy-vladimir-putin-donald-trump?utm_campaign=tw&utm_content=&utm_medium=social&utm_source=twitter",0
True...when was Allah's last weapons or intelligence delivery to Palestine?,1
"U.S. sanctions on Belarus in 2013 for human rights abuses may violate the Budapest Memorandum's pledge against economic coercion, as they aimed to influence Belarusian policy. While some argue they address abuses, not sovereign rights, the memorandum's scope includes Belarus, suggesting a breach. Impact on Ukraine ($6.34B trade in 2013) is debated but indirect. https://grok.x.com",1
"When you woke up yesterday 7am, had 9h trip to Kyiv during night… 4 meetings on a daytime.. then you miiiight be tired as f… maybe.🤷🏼‍♀️",1
"The DPRK does not have nuclear weapons or advanced delivery systems.  Claims to the contrary are a sham, orchestrated by its patrons, China and Russia.  The DPRK exists solely as a 3rd world buffer state.  China & Russia enforce strict arms control for safety reasons.",1
"Today, 26yrs ago, NATO, a ""defensive"" alliance began an illegal bombing campaign of Serbia.  2000+ kiIIed and thousands of Serbs expelled from their home by force. Russia should have never let it happen, a period Russians will never forgive Yeltsin for.  Kosovo is Serbia! 🇷🇸🇷🇺",2
"there is packaging firm this firms in what calls delivery trade packaging firm that linked for the deliver more of the exchange products, this firm has transfer internal weapons",1
Every single member of the BiH parliament who votes to allow MPs to be paid in cash - to avoid US (& future EU) sanctions! - should themselves be sanctioned & ideally criminally indicted by BiH prosecutors. It's obscene. https://www.slobodnaevropa.org/a/bih-sankcije-zakoni-koverte-cavara/33357560.html,1
"🇺🇦🇷🇺 Ukranians speak Russian, because the eastern territories were Russia until Stalin and Lenin gave it to the Ukranian Soviet republic.  Odessa is even a city founded by Russia and never had anything to do with Ukraine, until Soviets joined it.  Don’t fall for his retardation.",0
"just finished listening to The Fire Next Time, an audio documentary on the Gulf War, the resulting sanctions on Iraq, and their humanitarian consequences. Absolutely harrowing and furiously angry at the horror and hypocrisy of the US and its post-1991 new world order. Masterful",1
Trump admin priorities laid bare in leaked Signal group chat.  1. Hatred for Europe 2. Protect Saudi interests 3. Extort Europe  This administration is Putin's ultimate fantasy.,0
🚨🇺🇸WITKOFF: TRUMP’S PEACE THROUGH STRENGTH OPENS TALKS WITH PUTIN  “I'm not sure how anyone would expect an end to a conflict when you're not communicating.”  Source: Fox News,0
Palestinians have the right to resist the genocidal Zionist Occupation that has been stealing their lands for 76+ years   And the Zionist Occupation’s/“israel” has killed more than double of journalists in 2023 than Nazis did in WWII so nothing justifies the murder of journalists,2
The latest Russian drone strikes on Kyiv have killed at least three civilians and wounded 10 since Saturday night.   https://www.kyivpost.com/post/49456,2
Yep.,1
"Your reforms new recruit,  the invasion will continue",0
"Moscow speaks of peace while carrying out brutal strikes on densely populated residential areas in major Ukrainian cities.  A few hours ago, another horrific Russian bombing of Sumy's city center injured dozens civilians, including many children.  Instead of making hollow statements about peace, Russia must stop bombing our cities and end its war on civilians.   Any diplomacy with Moscow must be backed up by firepower, sanctions, and pressure.",2
But won't even slap Russia with sanctions.,0
"🚨🇨🇳🇨🇳This is BIG, and sends a clear message to Washington, semiconductor sanctions to stifle China’s AI development have failed.   China’s Ant Group used Chinese-made semiconductors to develop techniques for training artificial intelligence (AI) models that would cut costs by 20 per cent, according to people familiar with the matter. Ant used domestic chips, including from affiliate Alibaba Group Holding and Huawei Technologies, to train models using the so-called “mixture of experts”, or MoE, machine learning approach, the people said. It had results similar to those from Nvidia Corp chips like the H800, they said, asking not to be named as the information is not public.",0
"Unfortunately as you will no doubt see for yourself most politicians lie. Brexit was never implemented the way it was promised, it was supposed to secure the border & stop the invasion but has done nothing. As the Euro globalists didn’t allow it.",1
